"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","MIME Type","Extension"
"WMPhoto.dll.mui","2010-11-21 02:06:17 COT","2015-03-22 10:18:56 COT","2010-11-21 02:06:18 COT","2010-11-21 02:06:17 COT","2048","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/en-US/WMPhoto.dll.mui","ea2feca21ee937eda88dc87f76ea77ce","application/x-msdownload","mui"
"WPDShextAutoplay.exe.mui","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/en-US/WPDShextAutoplay.exe.mui","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","mui"
"C_20004.NLS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/C_20004.NLS","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","nls"
"d3d10_1core.dll","2010-11-20 22:23:48 COT","2015-03-22 10:18:56 COT","2010-11-20 22:23:48 COT","2010-11-20 22:23:48 COT","219136","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/d3d10_1core.dll","9c36a3ca80f9b204c670336d344f5df8","application/x-msdownload","dll"
"C_20833.NLS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/C_20833.NLS","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","nls"
"C_28598.NLS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/C_28598.NLS","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","nls"
"C_865.NLS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/C_865.NLS","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","nls"
"d3d10_1.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/d3d10_1.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"d3d10_1core.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/d3d10_1core.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"d3d11.dll","2010-11-20 22:23:55 COT","2015-03-22 10:18:56 COT","2010-11-20 22:23:55 COT","2010-11-20 22:23:55 COT","522752","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/d3d11.dll","33d933951e1dd39ba9a973ca5651bc90","application/x-msdownload","dll"
"syskey.exe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/syskey.exe","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","exe"
"apds.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/apds.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-console-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-console-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-datetime-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-datetime-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-debug-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-debug-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-delayload-l1-1-0.dll","2009-07-13 20:03:49 COT","2015-03-22 10:18:57 COT","2009-07-13 18:10:55 COT","2009-07-13 18:10:55 COT","3072","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-delayload-l1-1-0.dll","3a7fdf1f870a862163029f03cb8fef68","application/x-msdownload","dll"
"api-ms-win-core-interlocked-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-interlocked-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-io-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-io-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-libraryloader-l1-1-0.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-libraryloader-l1-1-0.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"api-ms-win-core-processenvironment-l1-1-0.dll","2009-07-13 20:03:49 COT","2015-03-22 10:18:57 COT","2009-07-13 18:10:56 COT","2009-07-13 18:10:56 COT","3584","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-core-processenvironment-l1-1-0.dll","d288e16d91e695630945514d988efd21","application/x-msdownload","dll"
"api-ms-win-security-base-l1-1-0.dll","2015-03-22 10:15:25 COT","2015-03-22 10:18:58 COT","2015-03-22 10:15:25 COT","2015-03-22 10:15:25 COT","6144","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/api-ms-win-security-base-l1-1-0.dll","0b997865c325d6f3c9587a102518b055","application/x-msdownload","dll"
"BWUnpairElevated.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/BWUnpairElevated.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"CertEnrollCtrl.exe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/CertEnrollCtrl.exe","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","exe"
"cic.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/cic.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"cmipnpinstall.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/cmipnpinstall.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"comp.exe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/comp.exe","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","exe"
"credssp.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/credssp.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"credui.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/credui.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"DDACLSys.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/DDACLSys.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"DevicePairingFolder.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/DevicePairingFolder.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"dhcpcsvc6.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dhcpcsvc6.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"dispex.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dispex.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"dmusic.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dmusic.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"drprov.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/drprov.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"dsuiext.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dsuiext.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"DWrite.dll","2010-11-20 22:24:02 COT","2015-03-22 10:18:55 COT","2010-11-20 22:24:02 COT","2010-11-20 22:24:02 COT","1076736","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/DWrite.dll","6b5742c830ffadbd9f1ba7ac7b29bb57","application/x-msdownload","dll"
"dxgi.dll","2010-11-20 22:24:08 COT","2015-03-22 10:18:56 COT","2010-11-20 22:24:08 COT","2010-11-20 22:24:08 COT","508416","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dxgi.dll","0411b7958c524bb2e91ee1b3035fe321","application/x-msdownload","dll"
"ntmarta.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ntmarta.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"ntoskrnl.exe","2010-11-20 22:23:51 COT","2015-03-22 10:18:56 COT","2010-11-20 22:23:51 COT","2010-11-20 22:23:51 COT","3911040","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ntoskrnl.exe","2088d9994332583edb3c561de31ea5ad","application/x-dosexec","exe"
"ntvdm64.dll","2009-07-13 20:16:11 COT","2015-03-22 10:18:57 COT","2009-07-13 18:15:59 COT","2009-07-13 18:15:59 COT","14336","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ntvdm64.dll","404b2e45ed6642293cdec4f78558dfda","application/x-msdownload","dll"
"dxva2.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/dxva2.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"ieuinit.inf","2009-07-13 17:38:23 COT","2015-03-22 10:19:00 COT","2009-07-13 17:38:23 COT","2009-07-13 17:38:23 COT","71951","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieuinit.inf","cb4460e979667135ffa8f9293508c47e","text/plain","inf"
"fltMC.exe","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/fltMC.exe","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","exe"
"FwRemoteSvr.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/FwRemoteSvr.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"gpedit.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/gpedit.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"html.iec","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:08 COT","2010-11-20 22:25:08 COT","386048","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/html.iec","b50ade806da25e20449c3ec822f2a24a","application/x-msdownload","iec"
"iashlpr.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iashlpr.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"icardie.dll","2009-07-13 20:15:26 COT","2015-03-22 10:19:00 COT","2009-07-13 18:42:26 COT","2009-07-13 18:42:26 COT","61952","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/icardie.dll","78d3a29ebb8b419e0e0594481e1c12bc","application/x-msdownload","dll"
"icsigd.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/icsigd.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"ie4uinit.exe","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:07 COT","2010-11-20 22:25:07 COT","176128","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ie4uinit.exe","0ee3bd34729c40bd0853825753acb319","application/x-dosexec","exe"
"ieakeng.dll","2009-07-13 20:15:27 COT","2015-03-22 10:19:00 COT","2009-07-13 18:43:00 COT","2009-07-13 18:43:00 COT","126976","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieakeng.dll","848f3162c0b2414dcec185b46d810ac9","application/x-msdownload","dll"
"ieaksie.dll","2009-07-13 20:15:27 COT","2015-03-22 10:19:00 COT","2009-07-13 18:43:04 COT","2009-07-13 18:43:04 COT","229376","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieaksie.dll","e705e6ec3ed8193ad8d9afdfeaf6d600","application/x-msdownload","dll"
"ieakui.dll","2009-07-13 20:05:47 COT","2015-03-22 10:19:00 COT","2009-07-13 18:42:51 COT","2009-07-13 18:42:51 COT","163840","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieakui.dll","fa339214e9a9485e37044245acb6505e","application/x-msdownload","dll"
"ieapfltr.dll","2009-07-13 20:15:27 COT","2015-03-22 10:19:00 COT","2009-06-10 16:13:48 COT","2009-06-10 16:13:48 COT","445952","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieapfltr.dll","eb23c90784cda019e6e7043e68c46a55","application/x-msdownload","dll"
"iedkcs32.dll","2010-11-20 22:25:07 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:07 COT","2010-11-20 22:25:07 COT","389120","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iedkcs32.dll","0e4a28030c7c6b8a57a60baf494b114d","application/x-msdownload","dll"
"ieframe.dll","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:08 COT","2010-11-20 22:25:08 COT","10990080","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieframe.dll","4619e14b2df4137907cd988aca4b30a5","application/x-msdownload","dll"
"iepeers.dll","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:08 COT","2010-11-20 22:25:08 COT","186368","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iepeers.dll","b54856b913ccbf23f456f87148f42920","application/x-msdownload","dll"
"iernonce.dll","2009-07-13 20:15:28 COT","2015-03-22 10:19:00 COT","2009-07-13 18:42:52 COT","2009-07-13 18:42:52 COT","56320","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iernonce.dll","7740339fc4bcbdc65da6d9eb5fbe4f49","application/x-msdownload","dll"
"iertutil.dll","2010-11-20 22:24:03 COT","2015-03-23 15:15:15 COT","2010-11-20 22:24:03 COT","2010-11-20 22:24:03 COT","2064384","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iertutil.dll","683e0c9da9e1eb9e4691dfae0ec83e36","application/x-msdownload","dll"
"iesetup.dll","2009-07-13 20:15:28 COT","2015-03-22 10:19:00 COT","2009-07-13 18:42:52 COT","2009-07-13 18:42:52 COT","72192","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iesetup.dll","30aaebf099dfb1cfad22bb664e3f0bc5","application/x-msdownload","dll"
"iesysprep.dll","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:08 COT","2010-11-20 22:25:08 COT","114688","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iesysprep.dll","3f0c0726f7c24e852d1590abe721877d","application/x-msdownload","dll"
"ieui.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ieui.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"iprop.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iprop.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"iscsium.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/iscsium.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDCA.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDCA.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"kbdgeoer.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/kbdgeoer.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDINASA.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDINASA.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDIULAT.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDIULAT.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDMON.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDMON.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDRU1.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDRU1.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"KBDTH1.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDTH1.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"msmpeg2vdec.dll","2009-07-13 20:15:46 COT","2015-03-22 10:18:55 COT","2009-06-10 16:41:36 COT","2009-06-10 16:41:36 COT","2134016","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/msmpeg2vdec.dll","3de43bfdaf3f8979699650202aa18b12","application/x-msdownload","dll"
"mstime.dll","2010-11-20 22:25:08 COT","2015-03-22 10:19:00 COT","2010-11-20 22:25:08 COT","2010-11-20 22:25:08 COT","606208","Unallocated","Allocated","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/mstime.dll","511ba94873cf89d648b7a8496633098a","application/x-msdownload","dll"
"KBDUZB.DLL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/KBDUZB.DLL","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"ksuser.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/ksuser.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"mmcndmgr.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/mmcndmgr.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
"mprddm.dll","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_Practica1.dd/vol_vol3/Windows/SysWOW64/mprddm.dll","d41d8cd98f00b204e9800998ecf8427e","application/octet-stream","dll"
